time,IMU1.loc_acc_x,IMU1.loc_acc_y,IMU1.loc_acc_z,IMU2.loc_acc_x,IMU2.loc_acc_y,IMU2.loc_acc_z,IMU1.gyro_x,IMU1.gyro_y,IMU1.gyro_z,IMU2.gyro_x,IMU2.gyro_y,IMU2.gyro_z,IMU1.quat_i,IMU1.quat_j,IMU1.quat_k,IMU1.quat_w,IMU2.quat_i,IMU2.quat_j,IMU2.quat_k,IMU2.quat_w,IMU1.roll_x,IMU1.pitch_y,IMU1.yaw_z,IMU2.roll_x,IMU2.pitch_y,IMU2.yaw_z,IMU1.localVelocity_x,IMU1.localVelocity_y,IMU1.localVelocity_z,IMU2.localVelocity_x,IMU2.localVelocity_y,IMU2.localVelocity_z,IMU1.globalVelocity_x,IMU1.globalVelocity_y,IMU1.globalVelocity_z,IMU2.globalVelocity_x,IMU2.globalVelocity_y,IMU2.globalVelocity_z,mcl_sync,label_sync
1677190299567999,0.205549,-0.215159,0.001708,0.065709,-0.029251,0.200624,-0.089090,0.016546,-0.020030,-0.001182,-0.070038,-0.035202,0.577065,0.129705,0.158754,0.790704,-0.073760,0.882947,0.173137,0.430384,1.265719,0.021896,0.412433,2.739766,0.903592,3.111272,0.003449,0.005569,0.008720,0.010557,-0.006869,0.007377,0.004670,-0.019628,0.020244,0.008300,-0.045059,0.004674,0,0
1677190299587999,0.022409,-0.286157,-0.449880,0.031442,-0.021263,0.200857,-0.071281,0.053195,-0.010094,0.011968,-0.087015,-0.020722,0.576544,0.130098,0.159056,0.790959,-0.073742,0.882539,0.173026,0.431269,1.264669,0.022400,0.413395,2.739524,0.905513,3.110708,0.003964,0.000231,0.001550,0.013627,-0.006868,0.012216,0.002498,-0.014734,0.012683,0.010885,-0.043127,-0.000660,0,0
1677190299607999,-0.079633,-0.028593,-0.272934,-0.098062,0.160138,0.086073,-0.067593,0.037309,0.024779,0.023767,-0.086714,0.005408,0.576073,0.130196,0.159517,0.791193,-0.073410,0.882172,0.172982,0.432092,1.263585,0.022236,0.414262,2.738700,0.907158,3.109205,0.002432,0.000042,-0.002085,0.014098,-0.003230,0.014759,-0.000690,-0.012280,0.011138,0.012349,-0.038709,-0.001775,0,0
1677190299628000,-0.140039,0.078635,-0.339303,-0.257332,0.254500,-0.042819,-0.063093,0.017319,0.051913,0.060636,-0.076784,0.019024,0.575738,0.130017,0.160051,0.791359,-0.072807,0.881926,0.172678,0.432819,1.262683,0.021487,0.414915,2.738341,0.908483,3.107381,-0.000317,0.001997,-0.007053,0.011374,0.002305,0.014726,-0.005723,-0.008551,0.011252,0.013330,-0.033540,0.001536,0,0
1677190299648000,-0.126158,0.021343,-0.107020,-0.383728,0.233487,-0.231230,-0.054298,0.023826,0.041110,0.085868,-0.057928,0.006958,0.575353,0.129940,0.160542,0.791552,-0.072249,0.881816,0.172043,0.433388,1.261713,0.020973,0.415621,2.739122,0.909501,3.106285,-0.002797,0.002803,-0.007380,0.006114,0.007430,0.010926,-0.008571,-0.009080,0.011674,0.013178,-0.030182,0.008866,0,0
1677190299668000,-0.168654,0.026796,0.247657,-0.379267,0.024082,-0.174572,-0.032043,-0.019230,0.007990,0.050081,-0.023029,0.004973,0.575031,0.129736,0.160502,0.791827,-0.071969,0.881788,0.171613,0.433661,1.260826,0.020870,0.415298,2.739855,0.909988,3.105907,-0.006137,0.003715,-0.000622,0.000936,0.008378,0.008263,-0.009441,-0.016085,0.014379,0.014944,-0.030289,0.014474,0,0
1677190299688000,-0.131207,0.053001,-0.335957,-0.265284,-0.027026,-0.093872,-0.057885,-0.045311,-0.003485,0.007239,0.008825,0.006709,0.574762,0.129386,0.160231,0.792134,-0.071916,0.881828,0.171539,0.433618,1.259986,0.020795,0.414421,2.740032,0.909874,3.105898,-0.008739,0.005148,-0.005544,-0.001971,0.008316,0.007219,-0.014227,-0.012494,0.013998,0.016769,-0.030695,0.017123,0,0
1677190299708000,0.165626,-0.075376,-0.229662,-0.055538,-0.055250,-0.008712,-0.082828,0.021057,-0.024139,0.001847,0.035131,-0.017284,0.574129,0.129510,0.160305,0.792558,-0.072138,0.881968,0.171394,0.433354,1.258523,0.021219,0.414678,2.740928,0.909403,3.106940,-0.005415,0.004010,-0.008350,-0.000691,0.007702,0.007882,-0.012483,-0.009107,0.011692,0.017418,-0.030900,0.015360,0,0
1677190299728000,0.075445,-0.133383,-0.320722,0.141661,-0.112146,-0.004272,-0.040846,0.040685,-0.059319,0.004526,0.056565,-0.043098,0.573775,0.130107,0.160123,0.792753,-0.072615,0.882215,0.171077,0.432897,1.257985,0.022539,0.415093,2.742797,0.908630,3.109102,-0.003908,0.001709,-0.012986,0.004525,0.005962,0.008641,-0.012982,-0.005207,0.007756,0.016007,-0.032039,0.010163,0,0
1677190299748000,-0.007890,-0.311669,-0.175085,0.235179,-0.133584,0.072945,-0.035781,-0.019095,-0.050480,-0.016731,0.067785,-0.048938,0.573481,0.130204,0.159649,0.793046,-0.073253,0.882467,0.170918,0.432338,1.257322,0.023407,0.414419,2.744469,0.907697,3.111561,-0.004081,-0.004163,-0.014721,0.011606,0.003808,0.010950,-0.013500,-0.005551,0.001360,0.014684,-0.032970,0.002513,0,0
1677190299768000,0.138800,0.071852,0.282142,0.185814,-0.042577,0.009351,-0.002376,-0.029118,-0.011740,-0.023845,0.064891,-0.052086,0.573407,0.129958,0.159447,0.793181,-0.073926,0.882696,0.170841,0.431787,1.257009,0.023307,0.413787,2.745935,0.906794,3.113992,-0.001333,-0.002370,-0.007323,0.017692,0.003488,0.011995,-0.008570,-0.010418,0.005012,0.012506,-0.032683,-0.003204,0,0
1677190299787999,-0.050111,0.227434,0.070860,0.061223,0.100370,-0.091095,0.060129,-0.001895,0.020881,-0.014677,0.044436,-0.054847,0.573916,0.129937,0.159511,0.792803,-0.074526,0.882847,0.170729,0.431417,1.258229,0.022938,0.413880,2.747288,0.906254,3.116123,-0.002378,0.002531,-0.004163,0.021280,0.006043,0.011039,-0.009063,-0.012235,0.010404,0.009570,-0.030501,-0.005139,0,0
1677190299807999,-0.272968,0.118180,-0.076426,-0.143420,0.079475,-0.042073,0.038527,-0.011546,0.053467,-0.006947,0.009524,-0.045937,0.574333,0.129715,0.159735,0.792492,-0.074970,0.882830,0.170607,0.431425,1.259121,0.022115,0.413992,2.748241,0.906466,3.117551,-0.007895,0.005240,-0.003961,0.020770,0.008194,0.011072,-0.014556,-0.013926,0.012910,0.009977,-0.028399,-0.004514,0,0
1677190299827999,-0.326998,-0.014935,0.094640,-0.341418,0.050183,-0.024768,-0.034488,-0.038405,0.081919,0.006512,-0.020004,-0.039253,0.574159,0.129001,0.160123,0.792656,-0.075264,0.882683,0.170400,0.431756,1.258322,0.020637,0.413762,2.749050,0.907321,3.118438,-0.014508,0.005282,-0.000351,0.016294,0.009776,0.011459,-0.019431,-0.019794,0.013948,0.013222,-0.026759,-0.001107,0,0
1677190299847999,-0.233278,-0.068535,-0.080747,-0.330769,0.090823,-0.015459,-0.102031,-0.054321,0.080426,0.011684,-0.030970,-0.026654,0.573536,0.128038,0.160513,0.793185,-0.075396,0.882505,0.170229,0.432163,1.256308,0.018997,0.413225,2.749490,0.908271,3.118758,-0.019262,0.004245,-0.000262,0.012027,0.012188,0.012043,-0.023834,-0.022173,0.012838,0.016222,-0.024277,0.002217,0,0
1677190299867999,-0.046570,-0.135640,-0.196083,-0.264056,0.146974,0.018337,-0.103477,-0.044965,0.050920,0.010364,-0.023492,-0.009418,0.572900,0.127250,0.160772,0.793718,-0.075376,0.882372,0.170171,0.432461,1.254358,0.017789,0.412688,2.749458,0.908915,3.118566,-0.020298,0.001860,-0.002494,0.009089,0.015739,0.013311,-0.025558,-0.021446,0.009659,0.018565,-0.020473,0.004369,0,0
1677190299888000,0.117015,-0.103852,-0.043310,-0.240000,0.017041,0.048954,-0.067791,-0.029484,0.012531,0.001432,-0.003986,0.002096,0.572434,0.126785,0.160825,0.794118,-0.075353,0.882317,0.170177,0.432576,1.252989,0.017243,0.412206,2.749341,0.909154,3.118408,-0.018079,0.000104,-0.001684,0.006629,0.016709,0.015202,-0.023171,-0.021880,0.007977,0.021773,-0.018846,0.005180,0,0
1677190299908000,0.257296,0.014391,0.011342,-0.218684,-0.097217,0.023859,-0.053487,-0.033201,-0.014103,-0.012832,0.032139,0.010726,0.572060,0.126410,0.160668,0.794479,-0.075402,0.882411,0.170269,0.432338,1.251890,0.017038,0.411487,2.749277,0.908655,3.118589,-0.013070,0.000705,0.000204,0.004591,0.015412,0.016600,-0.018052,-0.021450,0.008835,0.024974,-0.019511,0.005399,0,0
1677190299928000,0.177867,0.145630,0.245332,-0.145499,-0.145250,-0.076247,-0.034050,-0.018528,-0.023744,-0.034633,0.071443,0.020698,0.571727,0.126256,0.160479,0.794781,-0.075532,0.882678,0.170535,0.431667,1.251005,0.017193,0.410982,2.749060,0.907240,3.119065,-0.009666,0.003924,0.006758,0.004015,0.013172,0.016006,-0.012880,-0.024947,0.013683,0.026056,-0.021769,0.005371,0,0
1677190299948000,0.192147,0.160159,-0.001266,-0.148838,-0.112998,-0.119384,-0.022836,0.016667,-0.013118,-0.065151,0.092385,0.034793,0.571538,0.126354,0.160552,0.794887,-0.075696,0.883000,0.171126,0.430744,1.250600,0.017353,0.411217,2.748074,0.905285,3.119355,-0.005993,0.007426,0.008366,0.003369,0.011596,0.014559,-0.009374,-0.023963,0.017248,0.026355,-0.023734,0.006032,0,0
1677190299968000,0.166165,0.078434,-0.152731,-0.185760,0.086707,-0.106779,-0.051411,0.039468,0.003413,-0.067915,0.099777,0.035219,0.571150,0.126513,0.160909,0.795069,-0.075837,0.883337,0.171822,0.429749,1.249749,0.017367,0.411991,2.746788,0.903162,3.119484,-0.002857,0.009284,0.006930,0.001983,0.014032,0.013373,-0.007330,-0.021040,0.018313,0.026164,-0.021894,0.008074,0,0
1677190299988000,0.140650,-0.029392,-0.172578,-0.177791,0.048686,-0.188625,-0.074258,0.033939,0.011124,-0.041216,0.097721,0.020153,0.570589,0.126554,0.161318,0.795382,-0.076004,0.883716,0.172190,0.428792,1.248422,0.017226,0.412708,2.746486,0.901140,3.120129,-0.000247,0.008978,0.005082,0.000755,0.015726,0.010560,-0.005667,-0.018618,0.017212,0.024882,-0.021352,0.010745,0,0
1677190300008000,0.041978,-0.022272,-0.055663,-0.195215,-0.071044,-0.174111,-0.060862,0.001451,0.032391,-0.021356,0.093447,0.013487,0.570161,0.126266,0.161673,0.795662,-0.076166,0.884103,0.172307,0.427920,1.247243,0.016572,0.412942,2.746867,0.899309,3.121055,0.000373,0.008805,0.005560,-0.000822,0.015045,0.008047,-0.004926,-0.018973,0.017020,0.024697,-0.022921,0.012947,0,0
1677190300028000,-0.074527,0.025494,-0.166190,-0.156978,-0.004671,-0.111261,0.003983,-0.014663,0.063454,-0.000305,0.076425,0.014051,0.570359,0.125835,0.162061,0.795510,-0.076186,0.884443,0.172289,0.427219,1.247497,0.015340,0.413070,2.747353,0.897793,3.121645,-0.001353,0.009578,0.003813,-0.001634,0.015709,0.006799,-0.007279,-0.018066,0.017067,0.024569,-0.022770,0.014144,0,0
1677190300047999,-0.072420,-0.048370,-0.229021,-0.161484,-0.016904,-0.085371,0.021397,0.017730,0.066481,0.021305,0.046850,0.021595,0.570664,0.125676,0.162633,0.795199,-0.075998,0.884694,0.172133,0.426796,1.248152,0.014257,0.413832,2.747813,0.896796,3.121647,-0.003052,0.008865,0.000796,-0.002535,0.016148,0.006077,-0.009908,-0.016492,0.015314,0.024929,-0.022645,0.015052,0,0
1677190300067999,-0.018305,-0.017791,0.054426,-0.183004,-0.108743,-0.061619,-0.022723,0.041375,0.044821,0.030819,0.029325,0.039807,0.570446,0.125712,0.163254,0.795223,-0.075600,0.884893,0.171948,0.426528,1.247648,0.013683,0.414901,2.747993,0.896043,3.120988,-0.003685,0.008753,0.003435,-0.003866,0.014769,0.005839,-0.009430,-0.019217,0.015924,0.026404,-0.024046,0.015579,0,0
1677190300087999,0.023722,-0.009556,0.122168,-0.163320,-0.060737,-0.084526,-0.029552,0.021584,0.029115,0.037647,0.023384,0.052068,0.570164,0.125646,0.163661,0.795352,-0.075043,0.885094,0.171777,0.426278,1.246937,0.013239,0.415494,2.747910,0.895263,3.119847,-0.003492,0.008796,0.007416,-0.004802,0.014368,0.005149,-0.007677,-0.022727,0.017110,0.027013,-0.024710,0.016289,0,0
1677190300107999,0.094207,-0.148909,-0.004213,-0.184004,-0.001719,-0.051278,-0.028600,0.021872,0.017892,0.052643,0.029149,0.050384,0.569911,0.125628,0.163996,0.795467,-0.074434,0.885333,0.171491,0.426003,1.246321,0.012940,0.416022,2.748118,0.894409,3.118747,-0.001903,0.006042,0.008858,-0.006149,0.015165,0.005132,-0.005284,-0.024309,0.014832,0.028022,-0.024029,0.017218,0,0
1677190300128000,0.081658,-0.110192,-0.089028,-0.202640,-0.022581,-0.048873,-0.020812,0.018200,0.004860,0.056705,0.056271,0.042140,0.569748,0.125682,0.164185,0.795536,-0.073933,0.885687,0.171103,0.425511,1.245956,0.012881,0.416399,2.748891,0.893132,3.118248,-0.000580,0.004051,0.008592,-0.007865,0.015563,0.005169,-0.003867,-0.024296,0.012748,0.029402,-0.023714,0.018306,0,0
1677190300148000,-0.097153,-0.126810,0.266289,-0.209260,-0.078499,-0.057068,0.026408,-0.044715,0.005945,0.044185,0.081933,0.046151,0.569912,0.125349,0.163934,0.795523,-0.073506,0.886134,0.170799,0.424777,1.246177,0.012580,0.415585,2.749652,0.891360,3.118011,-0.002846,0.001717,0.015422,-0.009710,0.014860,0.005048,-0.002936,-0.031977,0.012664,0.031042,-0.024491,0.019317,0,0
1677190300168000,-0.245680,0.053524,0.227999,-0.256496,-0.307603,-0.088238,0.086360,-0.101284,0.022369,0.022289,0.105197,0.066136,0.570699,0.124635,0.163369,0.795187,-0.073087,0.886660,0.170655,0.423806,1.247697,0.011748,0.413805,2.750091,0.889076,3.117743,-0.008096,0.002979,0.021476,-0.012496,0.009592,0.004309,-0.005454,-0.039125,0.015779,0.034072,-0.029766,0.020316,0,0
1677190300188000,-0.069844,0.054649,-0.270441,-0.313160,-0.203415,-0.241274,0.044880,-0.087783,0.042062,-0.001599,0.144779,0.095614,0.571362,0.123819,0.163113,0.794891,-0.072555,0.887354,0.170845,0.422367,1.248871,0.010452,0.412410,2.749680,0.885719,3.117033,-0.009841,0.004252,0.017551,-0.016409,0.006423,0.000514,-0.008582,-0.036208,0.015711,0.035024,-0.034226,0.024471,0,0
1677190300208000,0.188248,-0.060534,-0.421020,-0.317260,-0.056581,-0.213628,-0.052084,-0.034037,0.033730,-0.023163,0.187259,0.112076,0.571217,0.123222,0.163287,0.795052,-0.072007,0.888191,0.171331,0.420500,1.248214,0.009392,0.411982,2.748638,0.881421,3.116181,-0.006436,0.003210,0.010607,-0.020399,0.006208,-0.002725,-0.007854,-0.029289,0.012450,0.035641,-0.035748,0.029066,0,0
1677190300228000,0.267824,0.063563,-0.179478,-0.227256,-0.131277,-0.224941,-0.046738,0.008172,-0.015235,-0.030235,0.226748,0.119628,0.570910,0.123205,0.163337,0.795265,-0.071499,0.889200,0.171851,0.418237,1.247466,0.009460,0.412042,2.747779,0.876285,3.115686,-0.001450,0.004637,0.008486,-0.022582,0.004514,-0.006187,-0.004117,-0.025196,0.013056,0.035368,-0.038707,0.032034,0,0
1677190300248000,0.176526,0.006363,-0.020790,-0.247468,-0.032939,-0.297443,-0.008411,0.015551,-0.044506,-0.041704,0.253529,0.127814,0.570786,0.123503,0.163131,0.795350,-0.070991,0.890309,0.172519,0.415681,1.247319,0.010231,0.412054,2.746665,0.870520,3.115208,0.001700,0.004910,0.009531,-0.025162,0.004801,-0.011096,-0.000702,-0.024927,0.013601,0.033804,-0.040369,0.036655,0,0
1677190300268000,0.127368,0.205300,0.069170,-0.220183,-0.130908,-0.188275,0.049647,0.014829,-0.037669,-0.054749,0.267536,0.122944,0.571124,0.123869,0.162889,0.795100,-0.070623,0.891429,0.173244,0.413033,1.248322,0.010917,0.412096,2.745612,0.864621,3.115108,0.003858,0.009148,0.012370,-0.027188,0.003142,-0.013820,0.002033,-0.025441,0.018498,0.033995,-0.043040,0.039063,0,0
1677190300287999,0.042630,0.094202,-0.242633,-0.066602,-0.174807,-0.142389,0.086370,0.020226,-0.015029,-0.057420,0.253889,0.103046,0.571875,0.124264,0.162773,0.794522,-0.070419,0.892480,0.173910,0.410512,1.250338,0.011290,0.412388,2.744862,0.859078,3.115450,0.004312,0.011153,0.008968,-0.026134,0.000618,-0.015625,0.001088,-0.021880,0.019338,0.033079,-0.046129,0.038361,0,0
1677190300307999,0.048086,-0.452097,-0.374735,0.117192,-0.212070,-0.037528,0.021656,0.031896,0.015470,-0.054708,0.214286,0.080778,0.572113,0.124466,0.163051,0.794263,-0.070330,0.893356,0.174488,0.408370,1.251016,0.011150,0.413094,2.744286,0.854409,3.115952,0.004868,0.002220,0.002920,-0.021395,-0.002638,-0.015332,0.000497,-0.019179,0.008979,0.031424,-0.049066,0.033426,0,0
1677190300327999,0.022916,-0.294033,-0.145334,0.260626,-0.202601,0.045071,0.028295,0.036227,0.022945,-0.058289,0.159864,0.068443,0.572330,0.124664,0.163409,0.794001,-0.070259,0.893994,0.175104,0.406718,1.251646,0.010920,0.413926,2.743354,0.850808,3.116114,0.004914,-0.003565,0.001457,-0.013777,-0.005694,-0.013387,0.000839,-0.019735,0.003070,0.028966,-0.051157,0.025377,0,0
1677190300347999,-0.031527,-0.101974,-0.316969,0.194927,-0.059041,0.026858,0.098426,0.007945,0.015244,-0.057721,0.100635,0.059159,0.573235,0.124839,0.163425,0.793317,-0.070137,0.894371,0.175780,0.405618,1.253920,0.010713,0.414176,2.741904,0.848371,3.115688,0.003865,-0.005520,-0.003441,-0.007462,-0.005868,-0.011807,-0.001590,-0.016623,-0.000246,0.026325,-0.050727,0.019273,0,0
1677190300367999,0.096038,-0.043700,-0.576259,0.008292,-0.160416,0.147648,0.150650,0.004837,0.008168,-0.040782,0.046546,0.047854,0.574675,0.125088,0.163324,0.792257,-0.069986,0.894502,0.176262,0.405147,1.257529,0.010487,0.414325,2.740630,0.847277,3.115001,0.005362,-0.006323,-0.013525,-0.004868,-0.008061,-0.007812,-0.003823,-0.007630,-0.004061,0.028370,-0.051335,0.013970,0,0
1677190300388000,0.154393,-0.109276,-0.610936,-0.009041,-0.168471,0.118344,0.135550,0.027890,-0.004399,-0.010454,-0.008729,0.028386,0.575951,0.125544,0.163289,0.791264,-0.069794,0.894449,0.176421,0.405226,1.260854,0.010584,0.414835,2.739914,0.847358,3.114231,0.008021,-0.008449,-0.024302,-0.002609,-0.010405,-0.004405,-0.005119,0.002076,-0.009313,0.030260,-0.052306,0.009239,0,0
1677190300408000,0.082610,-0.160488,-0.212435,0.116021,-0.034397,0.003100,0.098023,0.017649,-0.021936,0.005034,-0.070533,0.012498,0.576748,0.125954,0.163106,0.790655,-0.069537,0.894194,0.176467,0.405812,1.262999,0.011030,0.415040,2.739169,0.848504,3.113079,0.009242,-0.011611,-0.027108,0.002165,-0.010061,-0.003306,-0.004536,0.003983,-0.013087,0.028149,-0.051591,0.004729,0,0
1677190300428000,-0.028238,0.036548,0.067486,0.056904,-0.041882,-0.076997,0.125084,-0.008709,-0.028113,-0.001513,-0.113419,-0.008244,0.577701,0.126262,0.162668,0.790001,-0.069424,0.893743,0.176500,0.406810,1.265468,0.011547,0.414704,2.738399,0.850597,3.112037,0.008243,-0.010845,-0.024313,0.005770,-0.009859,-0.003810,-0.004257,0.001229,-0.011387,0.025721,-0.051623,0.002037,0,0
1677190300448000,-0.054457,0.066583,0.077803,-0.004268,-0.141030,-0.063256,0.124941,0.004691,-0.028239,-0.013595,-0.135634,-0.043489,0.578628,0.126687,0.162299,0.789331,-0.069663,0.893145,0.176468,0.408095,1.267935,0.012175,0.414624,2.738061,0.853465,3.111811,0.006718,-0.009489,-0.021307,0.008166,-0.011634,-0.004043,-0.004442,-0.001753,-0.009048,0.024807,-0.053408,-0.000418,0,0
1677190300468000,-0.019392,0.187140,-0.069891,0.047462,-0.146717,-0.062240,0.126016,0.011181,-0.037046,-0.014903,-0.137516,-0.069310,0.579613,0.127216,0.161895,0.788605,-0.070133,0.892524,0.176340,0.409426,1.270605,0.012974,0.414619,2.738238,0.856539,3.112297,0.005893,-0.005735,-0.021251,0.011611,-0.013519,-0.004259,-0.005389,-0.001215,-0.005291,0.023246,-0.055263,-0.003697,0,0
1677190300488000,0.044858,-0.140646,-0.143038,0.043937,-0.079272,-0.065820,0.093913,-0.025762,-0.033021,-0.009981,-0.117954,-0.083734,0.580403,0.127351,0.161371,0.788109,-0.070732,0.891978,0.176123,0.410604,1.272593,0.013413,0.413933,2.738910,0.859344,3.113358,0.006353,-0.008547,-0.022650,0.015002,-0.014050,-0.004550,-0.005023,-0.000686,-0.008243,0.021302,-0.055887,-0.006536,0,0
1677190300508000,0.174851,-0.083484,0.073989,-0.024579,-0.069307,-0.066868,0.090349,-0.039716,-0.017816,-0.009725,-0.082094,-0.082068,0.581140,0.127210,0.160941,0.787677,-0.071380,0.891572,0.175887,0.411474,1.274308,0.013342,0.413067,2.739873,0.861510,3.114800,0.009413,-0.010227,-0.019702,0.017039,-0.014380,-0.004866,-0.000717,-0.002593,-0.008863,0.020169,-0.056350,-0.008275,0,0
1677190300528000,0.238296,0.016347,0.181555,-0.154168,0.100941,-0.135282,0.124210,-0.017800,-0.008651,-0.016951,-0.057836,-0.067410,0.582098,0.127211,0.160692,0.787020,-0.071941,0.891254,0.175819,0.412094,1.276639,0.013159,0.412674,2.740398,0.863094,3.115969,0.013743,-0.009922,-0.014594,0.016500,-0.011303,-0.006554,0.005375,-0.005333,-0.006969,0.018805,-0.054198,-0.006362,0,0
1677190300547999,0.148679,0.038251,0.247320,-0.285787,0.008506,-0.097524,0.154609,0.014534,-0.014177,-0.011009,-0.042164,-0.052027,0.583207,0.127581,0.160523,0.786173,-0.072395,0.891001,0.175712,0.412608,1.279535,0.013365,0.412868,2.740965,0.864404,3.116976,0.016283,-0.009188,-0.008160,0.013347,-0.010073,-0.007491,0.010291,-0.009830,-0.004264,0.020170,-0.053513,-0.003368,0,0
1677190300567999,-0.156581,0.066649,0.066574,-0.330058,-0.041313,-0.289341,0.174090,0.011566,-0.024032,-0.004205,-0.013615,-0.039591,0.584508,0.128155,0.160132,0.785193,-0.072775,0.890917,0.175526,0.412801,1.283008,0.014056,0.412952,2.741847,0.864993,3.118115,0.012721,-0.007897,-0.005330,0.009327,-0.009840,-0.012268,0.008159,-0.013464,-0.001974,0.019642,-0.055183,0.002340,0,0
1677190300587999,-0.260452,0.002654,-0.050193,-0.343949,0.063492,-0.271912,0.128970,-0.033443,-0.007908,-0.017009,0.011791,-0.022693,0.585571,0.128256,0.159626,0.784487,-0.073079,0.890921,0.175553,0.412727,1.285654,0.014287,0.412267,2.742180,0.864966,3.118957,0.007084,-0.007895,-0.004823,0.005047,-0.007512,-0.016701,0.003345,-0.016221,-0.001541,0.018951,-0.054773,0.008580,0,0
1677190300607999,-0.229965,-0.040756,0.035468,-0.268905,-0.062471,-0.158907,0.097614,-0.055776,0.013431,-0.012286,0.024776,-0.015977,0.586412,0.127985,0.159212,0.783987,-0.073348,0.890985,0.175521,0.412555,1.287565,0.013949,0.411271,2.742692,0.864712,3.119850,0.002061,-0.008771,-0.002588,0.002286,-0.007704,-0.018878,-0.000161,-0.020462,-0.001470,0.019571,-0.055824,0.011691,0,0
1677190300628000,-0.114483,-0.028207,0.194739,-0.290693,-0.058179,-0.066701,0.148213,-0.042387,0.003404,-0.005191,0.029294,-0.008313,0.587569,0.127898,0.158777,0.783223,-0.073526,0.891066,0.175468,0.412370,1.290348,0.013761,0.410474,2.743161,0.864391,3.120533,-0.000648,-0.009404,0.002846,-0.000891,-0.007814,-0.019215,-0.000344,-0.026515,-0.000312,0.021746,-0.056103,0.014050,0,0
1677190300648000,0.006690,0.076142,0.075404,-0.170469,-0.066118,0.024398,0.213903,-0.040455,-0.031256,0.000514,0.030344,0.002741,0.589264,0.128102,0.158022,0.782068,-0.073577,0.891170,0.175421,0.412156,1.294604,0.014136,0.409523,2.743471,0.863955,3.120881,-0.000929,-0.007958,0.005910,-0.001643,-0.008086,-0.017733,0.000568,-0.028970,0.002153,0.023680,-0.055809,0.013448,0,0
1677190300668000,-0.025676,-0.075082,-0.513750,-0.029289,-0.060720,0.084480,0.229261,-0.074341,-0.050573,0.015249,0.039496,0.008750,0.591317,0.128240,0.156852,0.780730,-0.073519,0.891350,0.175276,0.411840,1.299710,0.014744,0.407826,2.743987,0.863250,3.121135,-0.001851,-0.009543,-0.002792,0.000448,-0.008255,-0.015053,-0.003373,-0.022050,-0.001448,0.024587,-0.054921,0.010004,0,0
1677190300688000,0.024009,-0.143355,-0.476050,0.057985,-0.024171,0.060817,0.189098,-0.111371,-0.031698,0.030466,0.038501,0.008461,0.593116,0.127886,0.155681,0.779657,-0.073387,0.891567,0.175009,0.411506,1.303942,0.014741,0.405516,2.744767,0.862479,3.121358,-0.001774,-0.012501,-0.010721,0.004304,-0.007698,-0.012849,-0.005974,-0.015719,-0.006142,0.023806,-0.053501,0.005701,0,0
1677190300708000,0.071023,-0.023846,0.030605,0.032355,-0.007957,0.051789,0.177952,-0.119941,-0.001918,0.043753,0.015428,-0.000262,0.594692,0.127208,0.154750,0.778752,-0.073237,0.891703,0.174609,0.411408,1.307466,0.014070,0.403190,2.745776,0.862211,3.121541,-0.000750,-0.013075,-0.008498,0.007669,-0.006822,-0.010828,-0.004038,-0.017394,-0.005872,0.023127,-0.051848,0.001976,0,0
